Year,State,Planted (1000 Acres),Harvested (1000 Acres),Yield (Pounds/ Harvested Area),Average Temperature Value,Average Temperature Anomaly,Maximum Temperature Value,Maximum Temperature Anomaly,Minimum Temperature Value,Minimum Temperature Anomaly,Precipitation Value,Precipitation Anomaly,Cooling Degree Days Value,Cooling Degree Days Anomaly,Heating Degree Days Value,Heating Degree Days Anomaly,Palmer Drought Severity Index (PDSI) Value,Palmer Drought Severity Index (PDSI) Anomaly,Palmer Hydrological Drought Index (PHDI) Value,Palmer Hydrological Drought Index (PHDI) Anomaly,Palmer Modified Drought Index (PMDI) Value,Palmer Modified Drought Index (PMDI) Anomaly,Palmer Z-Index Value,Palmer Z-Index Anomaly
1985,LA,640,630,568,70.35833333,3.65,78.66666667,3.433333333,59.03333333,2.816666667,8.034166667000001,2.055,226.5,5.166666667,161.8333333,15.83333333,1.4649999999999999,1.256666667,4.115,3.691666667,2.825,3.553333333,1.106666667,2.9575
1985,MO,152,150,655,57.00833333,2.0833333329999997,64.525,0.733333333,45.45833333,1.4,7.313333333,4.759166667,,-13.58333333,,46.33333333,7.3725000000000005,6.3675,5.3725000000000005,3.34,6.238333333,4.3375,4.4,5.096666667
1985,MS,"1,050","1,040",766,66.2,2.391666667,76.09166667,2.025,55.275,1.741666667,5.3975,3.490833333,178.4166667,2.1666666670000003,225.3333333,16.75,2.235833333,-0.345,3.620833333,2.813333333,1.38,1.77,0.854166667,1.6158333329999999
1985,NC,88,87,649,62.2,4.016666667,73.34166667,1.066666667,50.06666667,,6.916666666999999,2.745,112.9166667,-6.666666667,282.4166667,-3.9166666670000003,3.065833333,0.17583333300000004,2.3733333329999997,0.423333333,2.675,1.755,,2.669166667
1985,NM,70,54,632,54.84166667,-0.0833333329999999,68.38333333,1.458333333,42.28333333,0.35833333300000003,5.455,4.278333333,67.66666667,-10.58333333,405.5833333,22.5,,8.295,8.036666667,8.368333332999999,7.965833333,8.218333333,2.794166667,2.9275
1985,NV,0,0,0,52.69166667,0.033333333000000076,63.21666667,1.05,39.11666667,-0.02499999999999991,3.728333333,3.864166667,167.0833333,-7.083333333000001,332.0,37.33333333,3.590833333,1.33,3.745833333,6.356666667,2.218333333,3.7824999999999998,0.7166666669999999,2.916666667
1985,OK,370,360,383,59.73333333,2.75,71.30833333,-0.7083333329999999,49.13333333,2.216666667,6.521666667,3.548333333,161.0833333,0.0833333329999999,345.6666667,40.25,4.284166667,5.596666667,5.284166667,6.470833333,,5.407500000000001,4.195,1.953333333
1985,SC,124,122,712,67.04166667,,76.48333333,4.05,,2.991666667,5.005833333,2.008333333,158.3333333,-2.25,222.8333333,-0.75,0.953333333,1.249166667,0.2775000000000001,1.453333333,0.681666667,-0.11666666700000006,0.921666667,0.9775
1985,TN,340,335,602,58.25833333,3.216666667,69.13333333,1.975,48.375,,4.599166667,3.05,111.1666667,-3.5833333329999997,338.3333333,18.666666669999998,2.486666667,1.6875,,1.27,0.345,0.5575000000000001,0.4625,3.1675
1985,TX,"5,000","4,650",406,65.36666667,3.058333333,78.21666667,-0.39166666699999997,56.5,3.516666667,3.49,2.138333333,228.0,3.583333333,188.6666667,28.41666667,4.205833333,4.2675,5.393333333,4.1425,6.225833333000001,4.080833333,3.718333333,3.668333333
1985,VA,1,1,447,58.4,2.816666667,67.46666667,1.9,47.38333333,1.7916666669999999,6.685833333,0.936666667,83.08333333,-9.16666667,360.5,-6.333333333,0.26666666699999997,2.041666667,1.7425,2.3616666669999997,1.019166667,2.705,0.0,1.868333333
1986,AL,315,,509,66.09166667,3.833333333,79.76666667,1.9666666670000001,53.36666667,1.6666666669999999,7.980833333,3.215833333,170.3333333,15.83333333,221.5833333,-10.41666667,2.233333333,-1.0875,1.579166667,,-0.05416666700000006,-1.3650000000000002,2.146666667,2.0075
1986,,490,480,604,65.51666667,1.866666667,75.475,3.875,53.53333333,3.816666667,5.865833332999999,2.5358333330000002,156.25,12.083333333,278.6666667,-12.83333333,0.755,0.4125,3.224166667,0.704166667,3.540833333,1.1225,1.690833333,1.535833333
1986,AZ,,249,1302,63.575,3.95,76.38333333,1.608333333,49.73333333,1.3,,3.130833333,229.0,-18.91666667,149.9166667,-12.833333329999999,2.758333333,2.5775,3.529166667,3.3200000000000003,,4.740833333,3.911666667,1.156666667
1986,CA,"1,000",990,1091,61.875,3.225,75.24166667,3.075,49.49166667,2.358333333,3.020833333,2.194166667,57.91666667,-15.416666670000001,,-11.16666667,2.891666667,4.720833333,1.415,3.125833333,1.085,4.780833333,2.938333333,3.1925
1986,FL,20,19,708,72.45833333,3.383333333,84.14166667,4.466666667,62.79166667,2.325,7.363333333,1.8925,294.0833333,2.25,52.66666667,-2.9166666670000003,1.160833333,0.770833333,1.090833333,3.768333333,2.025833333,3.649166667,1.355,3.571666667
1986,GA,225,195,458,66.03333333,5.158333333,78.71666667,3.2916666670000003,55.35,,7.541666666999999,2.368333333,159.3333333,17.583333330000002,228.9166667,-11.25,-0.724166667,-0.4075,-1.5375,-1.2791666670000001,1.726666667,2.0383333329999997,0.8258333330000001,0.8983333330000001
1986,IL,0,0,0,54.83333333,4.583333333,65.85,3.458333333,46.78333333,1.675,6.120833333,1.785,74.58333333,,505.1666667,-12.66666667,3.6041666670000003,2.7125,4.8091666669999995,2.7275,2.825833333,3.921666667,3.258333333,3.933333333
1986,,1,1,337,57.19166667,4.425,69.63333333,2.3333333329999997,45.76666667,2.516666667,3.616666667,2.265833333,129.1666667,8.583333332999999,384.6666667,-32.16666667,7.158333333,3.375833333,7.158333333,6.295,3.974166667,5.154999999999999,4.993333333,2.7575
1986,KY,0,0,0,60.61666667,,71.45,3.608333333,48.8,2.858333333,4.548333333,3.390833333,109.75,11.75,364.5,-13.08333333,-0.9566666669999999,0.20250000000000012,,-0.9624999999999999,1.429166667,-1.4075000000000002,2.375,0.043333332999999974
1986,LA,580,570,569,69.30833333,4.6,79.675,1.441666667,58.95833333,3.741666667,6.418333333,,227.0,11.666666667000001,137.75,-4.25,1.664166667,2.455833333,2.6675,-0.755833333,2.645,-0.6266666670000001,2.580833333,3.431666667
1986,MO,,160,592,57.925,3.0,69.65833333,1.866666667,48.18333333,5.125,5.535833332999999,3.981666667,118.0,12.833333333,406.75,-18.83333333,4.033333333,5.028333333,5.259166667000001,2.226666667,3.304166667,2.403333333,3.2766666669999998,0.973333333
1986,MS,"1,020","1,000",575,65.55833333,2.75,78.90833333,2.841666667,54.2,1.6666666669999999,7.066666667,2.16,192.9166667,14.66666667,199.9166667,-8.666666667,1.185833333,-0.395,-0.46666666700000015,0.7258333330000002,2.076666667,1.4666666670000001,2.306666667,2.068333333
1986,NC,82,81,650,62.79166667,1.608333333,73.85833333,4.583333333,50.675,4.575,4.240833332999999,0.06916666699999996,129.0,13.416666667,279.9166667,-5.416666666999999,0.09916666699999999,1.2091666669999999,,-2.435833333,-2.3475,-1.2675,0.44500000000000006,1.4525
1986,NM,63,50,597,56.575,2.65,70.80833333,0.8833333329999999,40.31666667,3.391666667,5.714166667,4.5375,,-13.25,384.1666667,,6.556666667,5.8149999999999995,5.556666667,5.888333333,5.966666667,4.219166667,2.341666667,3.475
1986,NV,0,0,0,53.45,1.7916666669999999,66.91666667,2.75,39.975,3.833333333,4.758333333,0.894166667,162.25,-11.91666667,268.4166667,-23.25,2.725833333,4.465,2.034166667,4.645,1.8541666669999999,3.418333333,3.488333333,1.688333333
1986,OK,400,350,289,61.76666667,,74.23333333,3.216666667,52.25,2.3333333329999997,6.365,3.391666667,168.4166667,9.416666667000001,287.75,-16.66666667,6.424166667,4.736666667,4.424166667,2.610833333,,4.1908333330000005,3.8508333329999997,2.609166667
1986,,118,113,374,65.075,4.058333333,77.7,3.266666667,56.44166667,4.858333333,4.323333333,1.3258333329999998,,19.08333333,211.5,-12.08333333,0.855,,,1.8199999999999998,1.9533333329999998,2.1550000000000002,-0.03916666699999993,2.016666667
1986,TN,340,335,568,59.83333333,4.791666667,71.09166667,4.933333333,48.6,2.7,4.7625,0.213333333,,14.83333333,312.25,-9.41666667,-0.37749999999999995,0.8233333329999999,-0.37749999999999995,-1.3250000000000002,0.9075000000000002,1.12,1.214166667,-0.08083333299999995
1986,TX,"4,850","3,450",356,69.51666667,1.2083333330000001,80.21666667,3.608333333,57.80833333,3.825,5.794166667,1.4425,227.4166667,2.0,155.5,-5.75,1.5091666670000001,3.570833333,2.686666667,3.435833333,1.463333333,3.318333333,1.550833333,1.500833333
1986,VA,1,1,558,59.65,2.066666667,68.6,1.033333333,46.69166667,2.1,3.93,1.180833333,94.25,4.0,371.4166667,6.583333333000001,-1.5724999999999998,-0.7974999999999999,0.516666667,0.1358333329999999,1.3525,0.03833333300000019,-0.33499999999999996,1.533333333
1987,AL,335,333,574,67.04166667,0.783333333,77.1,2.3,,0.30000000000000004,,3.245833333,160.5,5.0,235.8333333,7.833333333,2.9975,1.676666667,0.9650000000000001,1.4875,2.1608333330000002,2.85,2.315,1.175833333
1987,AR,555,550,790,65.03333333,,74.58333333,3.983333333,50.475,,7.425,,154.5833333,11.416666667000001,,-0.5,3.361666667,1.019166667,3.220833333,0.7008333330000001,2.3575,1.939166667,1.035,1.88
1987,AZ,290,289,1414,61.31666667,-0.308333333,77.24166667,1.466666667,49.39166667,1.958333333,5.106666667,1.081666667,238.4166667,-8.5,192.25,23.5,4.290833333,5.11,1.568333333,4.359166667,4.483333333,4.1475,1.26,1.505
1987,CA,"1,150","1,140",1261,61.275,0.625,71.76666667,2.6,49.75,2.616666667,2.641666667,2.815,62.16666667,-12.16666667,254.0833333,12.916666667,-0.9891666670000001,,,-0.27833333299999996,1.085,1.780833333,2.01,0.264166667
1987,FL,30,29,649,74.16666667,0.09166666700000003,82.81666667,2.141666667,63.53333333,3.066666667,5.400833333,1.93,273.0,-18.83333333,,8.25,1.3525,2.9625,1.924166667,2.601666667,3.176666667,0.8,1.6625,1.879166667
1987,GA,250,245,664,64.26666667,2.391666667,77.03333333,2.608333333,52.49166667,3.191666667,,3.575833333,144.25,5.5,260.4166667,22.25,3.111666667,2.428333333,3.2824999999999998,0.540833333,3.2475,0.559166667,0.29000000000000004,1.3625
1987,IL,0,0,0,56.09166667,2.841666667,65.59166667,5.2,45.59166667,3.483333333,6.890833333,1.555,,17.0,474.0833333,-45.75,1.6,0.7083333330000001,-0.0475000000000001,-1.1291666669999998,0.931666667,-0.9724999999999999,3.344166667,1.019166667
1987,KS,1,1,484,58.45,3.683333333,71.49166667,2.191666667,45.4,5.15,6.6850000000000005,1.3341666669999999,123.25,1.666666667,389.3333333,-24.5,4.101666667,3.319166667,6.260833333,7.3975,7.113333333,6.294166667,5.100833333,3.865
1987,KY,0,0,0,60.475,,70.0,4.158333333,46.95,1.008333333,7.203333333,0.04583333300000003,116.3333333,,373.0833333,-1.5,-1.2766666670000002,-0.11750000000000016,-1.2766666670000002,-2.2825,1.955,-1.8816666670000002,-0.16500000000000004,1.503333333
1987,LA,605,600,784,68.99166667,2.283333333,79.10833333,0.875,56.875,0.6583333330000001,9.0175,4.038333333,205.5,-13.83333333,156.75,13.75,1.430833333,2.2225,3.25,1.826666667,1.766666667,3.495,4.3175,2.168333333
1987,MO,200,199,797,60.33333333,5.408333333,71.40833333,2.616666667,,2.216666667,7.3575,3.803333333,121.4166667,16.25,391.6666667,-29.916666669999998,3.7925,0.7875000000000001,2.023333333,1.990833333,4.095833333,0.19499999999999995,,3.606666667
1987,MS,"1,020","1,010",831,66.51666667,1.7083333330000001,78.41666667,1.35,54.65,0.11666666699999995,5.360833333,3.454166667,175.75,-1.5,211.9166667,7.333333333,2.613333333,0.03249999999999997,2.243333333,0.43583333300000004,0.920833333,2.310833333,2.7825,2.544166667
1987,NC,96,95,499,61.46666667,0.28333333299999997,71.7,0.42500000000000004,51.2,3.1,6.999166667,0.8275,130.8333333,11.25,318.9166667,32.58333333,,2.35,0.8541666670000001,-0.09583333300000008,0.14749999999999996,1.2275,1.626666667,0.634166667
1987,NM,66,62,691,52.91666667,-0.008333332999999943,69.70833333,0.7833333329999999,40.14166667,0.21666666699999992,5.2466666669999995,3.07,59.91666667,-17.33333333,428.1666667,46.08333333,9.7975,9.055833332999999,8.7975,8.129166667,9.528333332999999,6.780833333,,2.6425
1987,NV,0,,0,51.56666667,2.908333333,67.78333333,2.616666667,41.33333333,4.191666667,5.005833333,1.141666667,169.1666667,-5.0,308.0,13.33333333,-0.14416666699999992,0.595,0.3233333329999999,-0.06583333300000005,0.7391666670000001,2.303333333,3.6075,2.8075
1987,OK,400,385,435,63.59166667,3.608333333,73.24166667,3.225,50.93333333,3.016666667,6.4399999999999995,3.466666667,153.3333333,-4.666666667,305.5833333,,5.535833332999999,3.848333333,5.535833332999999,6.7225,7.356666667,4.651666667000001,5.0675,2.825833333
1987,SC,120,119,430,64.31666666999999,0.30000000000000004,74.96666667,1.533333333,52.65833333,1.075,6.969166667,3.971666667,162.9166667,7.333333333000001,248.1666667,24.58333333,3.596666667,,2.075833333,1.251666667,4.05,3.251666667,3.846666667,2.9025
1987,TN,440,435,701,62.35833333,2.316666667,74.05,3.891666667,,1.733333333,6.585833333,0.036666666999999986,126.6666667,11.91666667,,4.75,,-0.17916666700000006,0.6200000000000001,-2.3275,1.855833333,-0.931666667,-0.04833333299999998,1.656666667
1987,TX,"4,700","4,400",510,,1.5,80.03333333,,55.575,2.591666667,5.529999999999999,2.178333333,206.3333333,-22.08333333,,,5.838333333,5.9,8.125,4.874166667,,7.8125,3.319166667,3.269166667
1987,VA,2,2,376,56.20833333,2.625,68.45,2.883333333,47.975,2.383333333,7.775,2.025833333,102.9166667,13.66666667,389.25,27.41666667,2.626666667,3.4016666669999998,2.329166667,1.948333333,1.96,0.645833333,4.113333333,2.981666667
1988,AL,390,375,489,65.075,2.816666667,77.10833333,1.308333333,51.03333333,0.3333333329999999,7.258333333,3.493333333,150.75,-6.75,256.5,26.5,-0.400833333,2.278333333,0.28833333299999997,1.8108333330000002,2.6275,1.316666667,3.719166667,2.58
1988,,695,675,743,60.75,0.09999999999999998,72.74166667,1.141666667,48.75,-0.9666666669999999,7.835833333,1.505833333,143.5,-0.6666666670000003,314.0833333,23.58333333,0.26749999999999996,1.925,0.786666667,3.266666667,3.541666667,1.1233333330000002,3.585,
1988,AZ,350,349,1194,,0.575,77.51666667,3.741666667,46.9,3.466666667,2.0533333330000003,3.028333333,246.0,-3.9166666670000003,172.75,5.0,3.209166667,2.028333333,4.665,2.455833333,2.373333333,2.0375,3.069166667,1.314166667
1988,CA,"1,350","1,335",1016,60.75,2.1,75.74166667,4.575,46.775,2.641666667,2.425,1.598333333,70.66666667,-2.6666666670000003,245.3333333,1.1666666669999999,1.8725,2.701666667,-1.1275,-0.4166666670000001,0.548333333,0.244166667,2.5175,0.771666667
1988,FL,33,29,569,71.71666667,-0.35833333300000003,84.6,,61.83333333,0.36666666700000006,6.378333333,2.9075,265.75,-23.08333333,70.58333333,11.0,2.539166667,1.149166667,2.291666667,1.969166667,2.776666667,4.4,3.888333333,4.105
1988,GA,350,315,565,64.4,-0.4750000000000001,77.46666667,0.04166666699999999,51.325,1.025,5.6375,3.4641666669999998,129.3333333,-10.41666667,276.0833333,35.91666667,0.4691666670000001,-0.2141666670000002,-1.530833333,0.7275,0.9066666670000001,-0.7816666670000001,1.413333333,2.485833333
1988,IL,0,0,0,55.10833333,1.858333333,65.68333333000001,4.291666667,43.525,-0.5833333329999999,4.444166667,1.108333333,97.66666667,27.41666667,543.0833333,25.25,1.9083333329999999,-1.983333333,0.7791666670000001,-2.3025,-1.034166667,0.0616666669999999,1.66,-0.665
1988,KS,1,1,374,56.73333333,3.966666667,69.0,,44.44166667,1.191666667,5.653333333,2.3025,134.9166667,11.333333333,425.5,11.666666667,0.9708333330000001,-0.8116666669999999,2.02,2.156666667,1.726666667,-0.09250000000000003,3.133333333,1.8975
1988,KY,0,0,0,,-0.0833333329999999,,2.175,43.56666667,0.625,4.629166667,0.47166666700000004,104.75,4.75,414.25,37.66666667,2.258333333,1.4175,1.3541666669999999,-0.6516666670000002,1.869166667,0.032500000000000195,0.619166667,1.2875
1988,LA,735,645,706,69.63333333,1.925,79.625,1.391666667,56.61666667,,8.8025,3.823333333,199.3333333,-18.0,161.8333333,17.833333330000002,4.115833333,2.9075,4.040833333,1.6175,4.099166667,3.8275,4.055,2.905833333
1988,MO,245,242,609,58.56666667,,70.84166667,3.05,44.28333333,0.2250000000000001,5.850833333000001,1.296666667,120.0,15.83333333,442.0,20.41666667,0.255,2.25,1.019166667,-0.013333332999999836,0.9808333330000001,1.08,3.236666667,1.933333333
1988,MS,"1,230","1,190",737,65.70833333,2.9,75.56666667,1.5,54.84166667,1.308333333,6.366666667,2.46,168.9166667,-11.33333333,231.3333333,24.75,2.1075,-0.473333333,-0.27,0.9224999999999999,0.975833333,1.365833333,0.6858333329999999,0.4475
1988,NC,126,124,518,61.25833333,-0.925,69.96666667,1.691666667,46.56666667,1.4666666670000001,6.325,0.15333333299999996,109.75,-9.83333333,334.6666667,48.33333333,0.6225,-0.26750000000000007,-1.3775,-1.3275000000000001,-1.2974999999999999,-0.2174999999999998,0.21250000000000002,2.2199999999999998
1988,NM,77,69,711,53.63333333,2.7083333329999997,68.68333333,2.758333333,41.58333333,0.6583333330000001,5.3275,3.150833333,65.25,-14.0,408.6666667,24.58333333,5.6875,6.9458333329999995,4.644166667,4.975833333000001,7.249166667,5.501666667,4.661666667,3.795
1988,NV,0,0,0,51.675,2.016666667,65.48333333,2.316666667,38.85833333,2.716666667,2.781666667,2.9175,174.8333333,-0.3333333329999999,299.1666667,3.5,3.6075,1.346666667,1.715,1.325833333,3.840833333,2.4050000000000002,2.688333333,3.888333333
1988,OK,460,435,338,61.15,2.166666667,74.76666667,2.75,49.55833333,2.641666667,3.450833333,3.4775,161.0,0.0,324.0833333,22.66666667,4.648333333,,1.773333333,0.96,4.435,3.73,2.64,1.398333333
1988,SC,145,142,474,62.175,-0.8416666669999999,75.33333333,2.9,51.03333333,0.4500000000000002,7.271666667,0.27416666700000003,143.6666667,-14.916666670000001,262.5833333,41.0,1.3075,,1.3075,2.483333333,1.641666667,1.843333333,3.389166667,3.445
1988,TN,535,530,530,57.74166667,2.7,71.95,3.791666667,47.5,0.6000000000000001,7.865,3.315833333,114.9166667,-1.8333333330000001,360.6666667,41.0,-0.806666667,-0.6058333330000001,0.22083333299999985,-2.726666667,0.7050000000000001,0.9175,,0.14666666699999997
1988,TX,"5,600","5,300",474,67.325,,78.325,1.716666667,52.31666667,1.333333333,3.746666667,2.395,215.0833333,-12.33333333,171.0,11.75,0.8958333329999999,-0.04249999999999998,2.324166667,1.073333333,3.626666667,1.481666667,1.183333333,2.133333333
1988,VA,3,,513,57.91666667,-0.6666666670000001,69.79166667,1.225,45.05833333,1.4666666670000001,5.913333333000001,0.16416666700000004,88.75,-1.5,410.0,46.16666667,1.138333333,,2.1383333330000003,-1.2425000000000002,0.3374999999999999,0.023333333000000067,2.135833333,0.004166667000000013
1989,AL,328,322,574,,0.941666667,76.31666667,-0.48333333300000003,55.06666667,0.36666666699999995,8.433333333,2.668333333,138.25,-20.25,247.0,18.0,2.4241666669999997,2.103333333,3.826666667,4.349166667,3.368333333,4.0575,3.094166667,1.955
1989,AR,610,595,688,59.96666667,-0.683333333,71.91666667,2.316666667,52.00833333,-0.7083333329999999,7.279166667,3.949166667,116.5,-25.66666667,316.75,,2.518333333,5.175833333,2.9675000000000002,5.4475,4.608333333,4.1899999999999995,4.4925,3.3375
1989,AZ,240,239,1307,64.225,2.6,80.26666667,4.4916666670000005,48.15833333,1.725,3.639166667,3.614166667,258.5833333,14.66666667,155.25,-7.5,,-0.3958333330000001,-1.2149999999999999,0.5758333329999998,-2.165,1.499166667,-0.6975,0.5475000000000001
1989,CA,"1,050","1,040",1231,62.10833333,0.458333333,75.10833333,3.941666667,46.1,-0.033333333000000076,4.245833333,0.41916666700000005,61.33333333,-11.0,246.6666667,5.5,-0.41333333299999997,1.4158333330000001,-0.569166667,1.141666667,-0.3541666670000001,0.34166666700000003,0.25249999999999995,3.506666667
1989,FL,26,25,560,72.95833333,1.883333333,83.93333333,3.258333333,61.95833333,2.491666667,5.058333333,0.5875,291.8333333,,59.41666667,0.833333333,2.471666667,3.081666667,-0.660833333,1.016666667,,0.07083333300000005,2.55,3.766666667
1989,GA,265,260,635,64.225,2.35,78.475,3.05,54.95833333,3.658333333,8.61,1.436666667,126.25,-15.5,252.9166667,12.75,2.9,4.216666667,,2.73,3.501666667,3.813333333,1.8975,4.97
1989,IL,0,,0,54.4,1.15,61.85833333,-0.5333333330000001,41.95,-1.1583333329999999,6.699166667,3.363333333,63.41666667,-9.83333333,565.0833333,49.25,0.1399999999999999,-0.7516666669999998,0.1399999999999999,1.0583333330000002,2.608333333,0.704166667,1.700833333,0.375833333
1989,KS,2,0,242,54.14166667,1.375,70.26666667,1.966666667,41.025,-0.2250000000000001,4.203333333,1.8525,95.91666667,-25.66666667,441.3333333,28.5,2.7325,-0.04999999999999982,0.536666667,-1.326666667,1.205,-0.6141666670000001,0.36333333300000004,1.1275
1989,KY,0,0,0,58.34166667,1.458333333,68.06666667,1.225,47.61666667,-0.32499999999999996,6.811666667,1.6541666670000001,86.58333333,-15.416666670000001,408.75,34.16666667,7.270833333000001,4.43,5.1,6.094166667,,4.335833333,4.400833333,5.069166667
1989,LA,645,,676,67.45,0.7416666670000001,78.7,2.466666667,,-0.033333333000000076,8.333333332999999,2.354166667,198.75,-18.58333333,157.5833333,14.58333333,,5.261666667,4.47,3.046666667,2.1341666669999997,1.8625,2.668333333,4.519166667
1989,MO,214,209,621,54.03333333,-0.891666667,68.46666667,1.675,43.6,1.5416666669999999,6.776666667000001,1.2225000000000001,86.41666667,-20.75,459.5833333,35.0,2.86,1.855,0.20666666700000003,0.17416666699999994,2.594166667,2.693333333,1.6724999999999999,0.369166667
1989,MS,"1,050","1,020",736,66.43333333000001,0.625,74.25833333,0.191666667,53.59166667,0.05833333299999999,8.46,4.553333333,154.8333333,-23.41666667,223.5,17.916666669999998,3.085,4.504166667,,5.379166667,5.093333333,2.483333333,3.1116666669999997,2.873333333
1989,NC,,110,617,61.20833333,2.025,71.83333333,-0.441666667,51.575,0.475,7.0475,2.875833333,111.0833333,-10.5,,23.08333333,3.22,4.33,5.818333333,5.868333333,3.981666667,5.061666667,5.424166667,2.431666667
1989,NM,61,55,702,57.98333333,4.058333333,72.83333333,1.9083333329999999,42.18333333,0.25833333300000005,4.9175,1.7408333329999999,78.0,-2.25,374.75,-7.33333333,-0.17333333299999998,1.085,1.5175,2.849166667,2.1783333330000003,0.43083333300000004,1.9125,3.045833333
1989,NV,0,0,0,54.14166667,0.48333333300000003,67.23333333,4.066666667,37.00833333,1.866666667,1.629166667,1.7650000000000001,178.4166667,0.25,288.9166667,-1.75,-1.1075,1.631666667,1.8925,-0.49666666699999995,,-0.3866666670000001,1.875833333,0.07583333299999995
1989,OK,370,340,246,59.06666667,0.0833333329999999,74.2,2.183333333,,2.008333333,5.949166667,2.975833333,130.1666667,-29.833333330000002,335.25,30.83333333,2.2800000000000002,2.5925000000000002,4.990833333,3.1775,4.863333333,1.158333333,3.531666667,2.29
1989,SC,120,,627,63.25,1.233333333,76.34166667,2.908333333,52.18333333,2.6,8.495833333,4.498333333,144.75,-11.83333333,,11.833333332999999,3.1100000000000003,3.405833333,1.656666667,1.8325,2.82,2.021666667,1.9275,3.983333333
1989,TN,465,460,500,58.575,-0.4666666669999999,70.29166667,0.13333333299999994,46.86666667,-0.033333333000000076,7.460833333,1.911666667,95.91666667,-17.83333333,347.0,28.33333333,4.485833333,6.686666667,6.485833333,6.538333333000001,5.404166667,3.616666667,,5.325833333
1989,TX,"4,650","3,750",370,66.26666667,-0.0416666670000001,79.90833333,2.3,53.61666667,2.633333333,6.103333333,3.751666667,208.8333333,-18.58333333,181.8333333,22.58333333,2.554166667,1.615833333,2.554166667,-0.6966666669999999,1.9425,2.7975000000000003,2.528333333,3.478333333
1989,VA,3,3,502,58.36666667,2.783333333,68.99166667,2.425,46.73333333,1.141666667,7.375833333,1.6266666669999998,,-6.083333333,398.25,35.41666667,6.098333332999999,2.8733333329999997,3.575,3.194166667,3.760833333,3.4466666669999997,4.319166667,3.1875
1990,AL,380,378,477,67.91666667,2.658333333,80.34166667,6.541666666999999,54.475,3.775,6.739166667,2.974166667,164.3333333,7.833333333,188.1666667,-38.83333333,4.144166667,3.823333333,2.266666667,1.789166667,3.870833333,2.56,1.725,0.5858333330000001
1990,AR,770,750,694,65.84166667,4.191666667,74.19166667,4.591666667,51.49166667,1.775,7.575833333,2.245833333,147.5,3.333333333,257.5,-32.0,4.785,2.4425,3.6383333330000003,4.118333333,5.093333333,4.675,3.051666667,4.896666667
1990,AZ,350,348,1120,61.71666667,,75.76666667,2.991666667,46.675,2.241666667,3.173333333,3.148333333,238.1666667,-8.75,181.25,16.5,2.6525,3.471666667,1.266666667,2.0575,2.043333333,2.7075,1.868333333,1.113333333
1990,CA,"1,100","1,090",1207,58.96666667,1.316666667,,,48.04166667,1.908333333,4.165833333,1.339166667,72.91666667,-0.4166666670000001,259.25,18.083333330000002,-1.988333333,0.840833333,0.011666667000000075,0.7225000000000001,-1.824166667,-1.128333333,1.664166667,2.918333333
1990,FL,37,36,643,,5.416666667,86.60833333,3.933333333,62.375,3.908333333,7.550833333,,314.4166667,23.58333333,37.0,-17.58333333,-0.16666666699999988,1.443333333,1.8333333330000001,0.5108333329999999,-1.1666666669999999,2.456666667,1.2625,1.479166667
1990,GA,355,,557,,2.783333333,81.0,6.575,56.275,,4.7375,2.564166667,149.0833333,8.333333332999999,199.0833333,-39.08333333,1.6458333330000001,0.9625,0.604166667,0.8625,0.580833333,3.8925,,0.13666666699999996
1990,IL,0,0,0,55.55833333,3.308333333,64.8,4.408333333,47.325,4.216666667,5.161666667,4.825833333,66.5,-5.75,472.0833333,-47.75,5.915833333,5.024166667,2.5383333329999997,4.456666667,2.829166667,4.925,5.511666667,2.186666667
1990,KS,2,1,283,58.50833333,2.741666667,69.16666667,3.866666667,45.85,3.6,,1.976666667,123.8333333,4.25,390.0833333,-25.75,0.0,0.21750000000000003,,0.8633333329999999,1.993333333,0.17416666700000005,2.1075,0.871666667
1990,KY,0,0,0,58.31666667,5.433333333,72.6,4.7583333329999995,49.05833333,3.116666667,7.6175,,91.33333333,-8.66666667,327.5,-49.08333333,3.051666667,4.210833333,3.051666667,4.045833333,,4.529166667,4.73,1.398333333
1990,LA,810,,716,71.80833333,3.1,82.73333333,5.5,58.88333333,4.666666667,6.8975,0.918333333,224.6666667,6.333333333000001,117.5833333,-24.41666667,1.9225,3.7141666669999998,2.5300000000000002,4.106666667,1.3025,2.030833333,0.819166667,1.67
1990,MO,248,235,645,59.2,2.275,70.38333333,5.591666667,48.975,1.9166666669999999,7.204166667,2.65,103.0833333,-3.0833333329999997,384.0,-42.58333333,4.840833333,2.835833333,5.709166667,,2.4983333329999997,1.5975000000000001,5.0541666670000005,1.750833333
1990,MS,"1,230","1,220",731,67.09166667,5.283333333,80.95833333,5.891666667,,2.658333333,8.080833333000001,3.174166667,179.0,3.75,171.75,-34.83333333,3.8375,3.256666667,2.356666667,4.549166667,4.150833333,3.540833333,2.110833333,2.8725
1990,NC,201,200,633,65.08333333,,75.71666667,4.441666667,52.425,3.325,5.05,2.878333333,123.5833333,5.0,233.25,-56.08333333,1.675,1.7850000000000001,4.2925,1.3425,3.375,3.455,1.4975,3.505
1990,NM,69,62,737,56.26666667,0.34166666700000003,72.00833333,,40.45833333,2.533333333,5.33,2.153333333,73.66666667,-5.583333333,402.1666667,,3.594166667,3.8525,3.204166667,1.535833333,,2.745,4.254166667,2.3875
